Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.88252671880000008969e+005	0.00000000000000000000e+000	1.88250000000000000000e+005	3.73140006559999988425e-004	0.00000000000000000000e+000	1.10368484499999993886e+002	0.00000000000000000000e+000	-3.41805403004265847926e-004	0.00000000000000000000e+000	-1.49674750618426685147e-004	0.00000000000000000000e+000	4.48953999938908964396e+002	1	1
1.88302750000000000000e+005	0.00000000000000000000e+000	1.88300000000000000000e+005	3.73410148309999986947e-004	0.00000000000000000000e+000	1.10360260010000004627e+002	0.00000000000000000000e+000	-3.43273166738160447065e-004	0.00000000000000000000e+000	-1.46964866068224919195e-004	0.00000000000000000000e+000	4.49073999939020723104e+002	1	1
1.88352156250000000000e+005	0.00000000000000000000e+000	1.88350000000000000000e+005	3.73818329539999988278e-004	0.00000000000000000000e+000	1.10369125370000006114e+002	0.00000000000000000000e+000	-3.42330596755010760097e-004	0.00000000000000000000e+000	-1.50166261275408452220e-004	0.00000000000000000000e+000	4.49192999938968569040e+002	1	1
1.88402796880000008969e+005	0.00000000000000000000e+000	1.88400000000000000000e+005	3.74749826730000009951e-004	0.00000000000000000000e+000	1.10359336850000005370e+002	0.00000000000000000000e+000	-3.44640735144190592330e-004	0.00000000000000000000e+000	-1.47174034100573978634e-004	0.00000000000000000000e+000	4.49312999938963912427e+002	1	1
1.88451812500000000000e+005	0.00000000000000000000e+000	1.88450000000000000000e+005	3.78401484340000016180e-004	0.00000000000000000000e+000	1.09968582150000003139e+002	0.00000000000000000000e+000	-3.78370295600135404194e-004	0.00000000000000000000e+000	-4.85826699363191341619e-006	0.00000000000000000000e+000	4.49433999939006753266e+002	1	1
1.88502234380000008969e+005	0.00000000000000000000e+000	1.88500000000000000000e+005	3.69962916009999994923e-004	0.00000000000000000000e+000	1.08848159789999996860e+002	0.00000000000000000000e+000	-1.65308695820653777861e-004	0.00000000000000000000e+000	3.30976727744862605704e-004	0.00000000000000000000e+000	4.49553999939002096653e+002	1	1
1.88552546880000008969e+005	0.00000000000000000000e+000	1.88550000000000000000e+005	3.71427624489999988130e-004	0.00000000000000000000e+000	1.10312393189999994547e+002	0.00000000000000000000e+000	-3.48054270510152945293e-004	0.00000000000000000000e+000	-1.29679238947218161823e-004	0.00000000000000000000e+000	4.49672999938949942589e+002	1	1
1.88601687500000000000e+005	0.00000000000000000000e+000	1.88600000000000000000e+005	3.71774367520000010180e-004	0.00000000000000000000e+000	1.10362533569999996530e+002	0.00000000000000000000e+000	-3.41435852900872065935e-004	0.00000000000000000000e+000	-1.47097718196952597595e-004	0.00000000000000000000e+000	4.49792999938945285976e+002	1	1
1.88652000000000000000e+005	0.00000000000000000000e+000	1.88650000000000000000e+005	3.72237613190000004183e-004	0.00000000000000000000e+000	1.10367965699999999174e+002	0.00000000000000000000e+000	-3.41056206111558222506e-004	0.00000000000000000000e+000	-1.49135860698151206417e-004	0.00000000000000000000e+000	4.49912999938940629363e+002	1	1
1.88702843750000000000e+005	0.00000000000000000000e+000	1.88700000000000000000e+005	3.72513080950000001739e-004	0.00000000000000000000e+000	1.10372909550000002810e+002	0.00000000000000000000e+000	-3.40566579617884441882e-004	0.00000000000000000000e+000	-1.50931773746406419070e-004	0.00000000000000000000e+000	4.50031999939004890621e+002	1	1
1.88752875000000000000e+005	0.00000000000000000000e+000	1.88750000000000000000e+005	3.72825015800000002936e-004	0.00000000000000000000e+000	1.10365402220000007105e+002	0.00000000000000000000e+000	-3.41976190772470757702e-004	0.00000000000000000000e+000	-1.48495041503145599766e-004	0.00000000000000000000e+000	4.50153999938978813589e+002	1	1
1.88802203119999991031e+005	0.00000000000000000000e+000	1.88800000000000000000e+005	3.73059679989999983842e-004	0.00000000000000000000e+000	1.10364639280000005783e+002	0.00000000000000000000e+000	-3.42304702553677974754e-004	0.00000000000000000000e+000	-1.48327392763033594821e-004	0.00000000000000000000e+000	4.50273999938974156976e+002	1	1
1.88852984380000008969e+005	0.00000000000000000000e+000	1.88850000000000000000e+005	3.73166782080000015986e-004	0.00000000000000000000e+000	1.10367172240000002148e+002	0.00000000000000000000e+000	-3.42026061943522029316e-004	0.00000000000000000000e+000	-1.49236792378247833286e-004	0.00000000000000000000e+000	4.50393999938969500363e+002	1	1
1.88902671880000008969e+005	0.00000000000000000000e+000	1.88900000000000000000e+005	3.73328221029999994703e-004	0.00000000000000000000e+000	1.10370452880000001983e+002	0.00000000000000000000e+000	-3.41682384375869673942e-004	0.00000000000000000000e+000	-1.50423099371888247195e-004	0.00000000000000000000e+000	4.50513999938964843750e+002	1	1
1.88952500000000000000e+005	0.00000000000000000000e+000	1.88950000000000000000e+005	3.73488466719999994813e-004	0.00000000000000000000e+000	1.10359046939999998926e+002	0.00000000000000000000e+000	-3.43523227664230550345e-004	0.00000000000000000000e+000	-1.46579080458317018067e-004	0.00000000000000000000e+000	4.50637999938917346299e+002	1	1
1.89003015619999991031e+005	0.00000000000000000000e+000	1.89000000000000000000e+005	3.73605173079999983241e-004	0.00000000000000000000e+000	1.10364700319999997191e+002	0.00000000000000000000e+000	-3.42796157503428243745e-004	0.00000000000000000000e+000	-1.48565203708747269919e-004	0.00000000000000000000e+000	4.50756999938981607556e+002	1	1
1.89052687500000000000e+005	0.00000000000000000000e+000	1.89050000000000000000e+005	3.73715563910000016928e-004	0.00000000000000000000e+000	1.10366958620000005453e+002	0.00000000000000000000e+000	-3.42560967030999330776e-004	0.00000000000000000000e+000	-1.49383086644224621128e-004	0.00000000000000000000e+000	4.50877999938908033073e+002	1	1
1.89101703119999991031e+005	0.00000000000000000000e+000	1.89100000000000000000e+005	3.73862829289999985208e-004	0.00000000000000000000e+000	1.10366722109999997770e+002	0.00000000000000000000e+000	-3.42731290642930115035e-004	0.00000000000000000000e+000	-1.49360896954172847877e-004	0.00000000000000000000e+000	4.50995999938924796879e+002	1	1
1.89152140619999991031e+005	0.00000000000000000000e+000	1.89150000000000000000e+005	3.73988004869999976758e-004	0.00000000000000000000e+000	1.10370109560000003057e+002	0.00000000000000000000e+000	-3.42337954808890113610e-004	0.00000000000000000000e+000	-1.50571419877443637460e-004	0.00000000000000000000e+000	4.51117999939015135169e+002	1	1
1.89202703119999991031e+005	0.00000000000000000000e+000	1.89200000000000000000e+005	3.74138646290000020586e-004	0.00000000000000000000e+000	1.10366355900000002066e+002	0.00000000000000000000e+000	-3.43038855182557626301e-004	0.00000000000000000000e+000	-1.49345473593122266215e-004	0.00000000000000000000e+000	4.51236999938962981105e+002	1	1
1.89251828119999991031e+005	0.00000000000000000000e+000	1.89250000000000000000e+005	3.74265247960000007992e-004	0.00000000000000000000e+000	1.10367858889999993721e+002	0.00000000000000000000e+000	-3.42930005039079530398e-004	0.00000000000000000000e+000	-1.49911598865655438465e-004	0.00000000000000000000e+000	4.51357999939005821943e+002	1	1
1.89302281250000000000e+005	0.00000000000000000000e+000	1.89300000000000000000e+005	3.74370487410000010557e-004	0.00000000000000000000e+000	1.10374092099999998595e+002	0.00000000000000000000e+000	-3.42085082406385211466e-004	0.00000000000000000000e+000	-1.52088981318889847512e-004	0.00000000000000000000e+000	4.51476999938953667879e+002	1	1
1.89352328119999991031e+005	0.00000000000000000000e+000	1.89350000000000000000e+005	3.74479073800000009792e-004	0.00000000000000000000e+000	1.10368553160000004709e+002	0.00000000000000000000e+000	-3.43021707101065032128e-004	0.00000000000000000000e+000	-1.50235432477085746692e-004	0.00000000000000000000e+000	4.51596999938949011266e+002	1	1
1.89402328119999991031e+005	0.00000000000000000000e+000	1.89400000000000000000e+005	3.74626659319999991225e-004	0.00000000000000000000e+000	1.10362480160000004048e+002	0.00000000000000000000e+000	-3.44063300720377611159e-004	0.00000000000000000000e+000	-1.48207891053959566223e-004	0.00000000000000000000e+000	4.51714999938965775073e+002	1	1
1.89452750000000000000e+005	0.00000000000000000000e+000	1.89450000000000000000e+005	3.74695606299999981956e-004	0.00000000000000000000e+000	1.10362976070000001982e+002	0.00000000000000000000e+000	-3.44053069149728024678e-004	0.00000000000000000000e+000	-1.48405805106057288398e-004	0.00000000000000000000e+000	4.51836999938939698040e+002	1	1
1.89503078119999991031e+005	0.00000000000000000000e+000	1.89500000000000000000e+005	3.74825642209999985825e-004	0.00000000000000000000e+000	1.10360595700000004626e+002	0.00000000000000000000e+000	-3.44524878668865772342e-004	0.00000000000000000000e+000	-1.47637630827449436608e-004	0.00000000000000000000e+000	4.51954999938956461847e+002	1	1
1.89552312500000000000e+005	0.00000000000000000000e+000	1.89550000000000000000e+005	3.74892028049999973330e-004	0.00000000000000000000e+000	1.10370475769999998761e+002	0.00000000000000000000e+000	-3.43110174789778286149e-004	0.00000000000000000000e+000	-1.51061049417676652356e-004	0.00000000000000000000e+000	4.52076999938930384815e+002	1	1
1.89602390619999991031e+005	0.00000000000000000000e+000	1.89600000000000000000e+005	3.75044619430000018747e-004	0.00000000000000000000e+000	1.10365241999999994960e+002	0.00000000000000000000e+000	-3.44036065862770299491e-004	0.00000000000000000000e+000	-1.49323983167678542901e-004	0.00000000000000000000e+000	4.52197999938973225653e+002	1	1
1.89652468750000000000e+005	0.00000000000000000000e+000	1.89650000000000000000e+005	3.75249539499999983701e-004	0.00000000000000000000e+000	1.10374435419999997521e+002	0.00000000000000000000e+000	-3.42835967760859343986e-004	0.00000000000000000000e+000	-1.52563809943371170340e-004	0.00000000000000000000e+000	4.52315999938989989460e+002	1	1
1.89702468750000000000e+005	0.00000000000000000000e+000	1.89700000000000000000e+005	3.75243456799999992000e-004	0.00000000000000000000e+000	1.10323036189999996282e+002	0.00000000000000000000e+000	-3.50215734588563284372e-004	0.00000000000000000000e+000	-1.34746395565174325671e-004	0.00000000000000000000e+000	4.52438999939011409879e+002	1	1
1.89752078119999991031e+005	0.00000000000000000000e+000	1.89750000000000000000e+005	3.75353323760000019953e-004	0.00000000000000000000e+000	1.10375907900000001405e+002	0.00000000000000000000e+000	-3.42705706290231059373e-004	0.00000000000000000000e+000	-1.53110798227274944299e-004	0.00000000000000000000e+000	4.52557999938959255815e+002	1	1
1.89801843750000000000e+005	0.00000000000000000000e+000	1.89800000000000000000e+005	3.75344359780000011873e-004	0.00000000000000000000e+000	1.10367012020000004213e+002	0.00000000000000000000e+000	-3.44045966895351886753e-004	0.00000000000000000000e+000	-1.50052527741789578763e-004	0.00000000000000000000e+000	4.52678999939002096653e+002	1	1
1.89852734380000008969e+005	0.00000000000000000000e+000	1.89850000000000000000e+005	3.75423172950000024698e-004	0.00000000000000000000e+000	1.10371238710000000083e+002	0.00000000000000000000e+000	-3.43480777548311176119e-004	0.00000000000000000000e+000	-1.51537171158277854388e-004	0.00000000000000000000e+000	4.52798999938997440040e+002	1	1
1.89902765619999991031e+005	0.00000000000000000000e+000	1.89900000000000000000e+005	3.75521107339999978079e-004	0.00000000000000000000e+000	1.10382499690000003056e+002	0.00000000000000000000e+000	-3.41841729392395557875e-004	0.00000000000000000000e+000	-1.55435948557198274494e-004	0.00000000000000000000e+000	4.52920999938971363008e+002	1	1
1.89952531250000000000e+005	0.00000000000000000000e+000	1.89950000000000000000e+005	3.75653442459999997467e-004	0.00000000000000000000e+000	1.10364685059999999339e+002	0.00000000000000000000e+000	-3.44677797679895166379e-004	0.00000000000000000000e+000	-1.49374444328960801192e-004	0.00000000000000000000e+000	4.53039999938919208944e+002	1	1
1.90002234380000008969e+005	0.00000000000000000000e+000	1.90000000000000000000e+005	3.75781120970000021009e-004	0.00000000000000000000e+000	1.10362045289999997522e+002	0.00000000000000000000e+000	-3.45188194479223052144e-004	0.00000000000000000000e+000	-1.48514515349994972830e-004	0.00000000000000000000e+000	4.53159999938914552331e+002	1	1
1.90051984380000008969e+005	0.00000000000000000000e+000	1.90050000000000000000e+005	3.75859293849999977211e-004	0.00000000000000000000e+000	1.10367683409999997934e+002	0.00000000000000000000e+000	-3.44417003154230043447e-004	0.00000000000000000000e+000	-1.50489656493992023578e-004	0.00000000000000000000e+000	4.53278999938978813589e+002	1	1
1.90102781250000000000e+005	0.00000000000000000000e+000	1.90100000000000000000e+005	3.75934701879999998240e-004	0.00000000000000000000e+000	1.10374946589999993307e+002	0.00000000000000000000e+000	-3.43383773392009615955e-004	0.00000000000000000000e+000	-1.53017921331684042963e-004	0.00000000000000000000e+000	4.53401999939000234008e+002	1	1
1.90152828119999991031e+005	0.00000000000000000000e+000	1.90150000000000000000e+005	3.76053561920000004731e-004	0.00000000000000000000e+000	1.10371368410000002314e+002	0.00000000000000000000e+000	-3.44037840420218334666e-004	0.00000000000000000000e+000	-1.51836246633376889797e-004	0.00000000000000000000e+000	4.53521999938995577395e+002	1	1
1.90202093750000000000e+005	0.00000000000000000000e+000	1.90200000000000000000e+005	3.76171199600000007949e-004	0.00000000000000000000e+000	1.10368438720000000330e+002	0.00000000000000000000e+000	-3.44588957627443869848e-004	0.00000000000000000000e+000	-1.50874854398387847317e-004	0.00000000000000000000e+000	4.53643999938969500363e+002	1	1
1.90252265619999991031e+005	0.00000000000000000000e+000	1.90250000000000000000e+005	3.76194569979999989505e-004	0.00000000000000000000e+000	1.10372634890000000496e+002	0.00000000000000000000e+000	-3.43974197967946327022e-004	0.00000000000000000000e+000	-1.52328938861744772864e-004	0.00000000000000000000e+000	4.53766999938990920782e+002	1	1
1.90302015619999991031e+005	0.00000000000000000000e+000	1.90300000000000000000e+005	3.76337993660000010368e-004	0.00000000000000000000e+000	1.10370452880000001983e+002	0.00000000000000000000e+000	-3.44437028227358773419e-004	0.00000000000000000000e+000	-1.51635810605344384426e-004	0.00000000000000000000e+000	4.53886999938986264169e+002	1	1
1.90352484380000008969e+005	0.00000000000000000000e+000	1.90350000000000000000e+005	3.76484589650000005777e-004	0.00000000000000000000e+000	1.10373405460000000744e+002	0.00000000000000000000e+000	-3.44121805195853373242e-004	0.00000000000000000000e+000	-1.52711589058185268032e-004	0.00000000000000000000e+000	4.54006999938981607556e+002	1	1
1.90402062500000000000e+005	0.00000000000000000000e+000	1.90400000000000000000e+005	3.76602431060000001576e-004	0.00000000000000000000e+000	1.10370307920000001900e+002	0.00000000000000000000e+000	-3.44701043067404181135e-004	0.00000000000000000000e+000	-1.51692392652188118079e-004	0.00000000000000000000e+000	4.54127999938908033073e+002	1	1
1.90452375000000000000e+005	0.00000000000000000000e+000	1.90450000000000000000e+005	3.76689364200000003594e-004	0.00000000000000000000e+000	1.10375732420000005618e+002	0.00000000000000000000e+000	-3.43952498342036490017e-004	0.00000000000000000000e+000	-1.53595429572860758295e-004	0.00000000000000000000e+000	4.54249999938998371363e+002	1	1
1.90502125000000000000e+005	0.00000000000000000000e+000	1.90500000000000000000e+005	3.76763520760000020574e-004	0.00000000000000000000e+000	1.10372406010000005949e+002	0.00000000000000000000e+000	-3.44529327914802239400e-004	0.00000000000000000000e+000	-1.52480466886895576562e-004	0.00000000000000000000e+000	4.54368999938946217299e+002	1	1
1.90552843750000000000e+005	0.00000000000000000000e+000	1.90550000000000000000e+005	3.76928772309999976248e-004	0.00000000000000000000e+000	1.10383026119999996695e+002	0.00000000000000000000e+000	-3.43040964635005468219e-004	0.00000000000000000000e+000	-1.56199218875795729257e-004	0.00000000000000000000e+000	4.54487999939010478556e+002	1	1
1.90601546880000008969e+005	0.00000000000000000000e+000	1.90600000000000000000e+005	3.76959855200000016045e-004	0.00000000000000000000e+000	1.10385177609999999504e+002	0.00000000000000000000e+000	-3.42732370486770274859e-004	0.00000000000000000000e+000	-1.56949847572159840742e-004	0.00000000000000000000e+000	4.54607999939005821943e+002	1	1
1.90652250000000000000e+005	0.00000000000000000000e+000	1.90650000000000000000e+005	3.77136282620000023308e-004	0.00000000000000000000e+000	1.10380378719999995951e+002	0.00000000000000000000e+000	-3.43642364899336509847e-004	0.00000000000000000000e+000	-1.55375997872334861098e-004	0.00000000000000000000e+000	4.54727999939001165330e+002	1	1
1.90702234380000008969e+005	0.00000000000000000000e+000	1.90700000000000000000e+005	3.77275806390000017099e-004	0.00000000000000000000e+000	1.10376144409999994878e+002	0.00000000000000000000e+000	-3.44424567188855582697e-004	0.00000000000000000000e+000	-1.53976464448285905963e-004	0.00000000000000000000e+000	4.54854999938979744911e+002	1	1
1.90752937500000000000e+005	0.00000000000000000000e+000	1.90750000000000000000e+005	3.77298274539999978217e-004	0.00000000000000000000e+000	1.10373741150000000744e+002	0.00000000000000000000e+000	-3.44814151388928718817e-004	0.00000000000000000000e+000	-1.53157399340659211616e-004	0.00000000000000000000e+000	4.54975999939022585750e+002	1	1
1.90802546880000008969e+005	0.00000000000000000000e+000	1.90800000000000000000e+005	3.77424992619999986193e-004	0.00000000000000000000e+000	1.10379409789999996860e+002	0.00000000000000000000e+000	-3.44055936482185375971e-004	0.00000000000000000000e+000	-1.55161649983407551583e-004	0.00000000000000000000e+000	4.55096999938949011266e+002	1	1
1.90852390619999991031e+005	0.00000000000000000000e+000	1.90850000000000000000e+005	3.77505319189999990776e-004	0.00000000000000000000e+000	1.10387802120000003470e+002	0.00000000000000000000e+000	-3.42814612922766619087e-004	0.00000000000000000000e+000	-1.58077219052453731831e-004	0.00000000000000000000e+000	4.55220999939017929137e+002	1	1
1.90902468750000000000e+005	0.00000000000000000000e+000	1.90900000000000000000e+005	3.77604999810000007375e-004	0.00000000000000000000e+000	1.10375183109999994713e+002	0.00000000000000000000e+000	-3.44873083562795453016e-004	0.00000000000000000000e+000	-1.53779361799297436663e-004	0.00000000000000000000e+000	4.55342999938991852105e+002	1	1
1.90952421880000008969e+005	0.00000000000000000000e+000	1.90950000000000000000e+005	3.77726828450000002256e-004	0.00000000000000000000e+000	1.10386688230000004296e+002	0.00000000000000000000e+000	-3.43191737792026489284e-004	0.00000000000000000000e+000	-1.57787794338423595451e-004	0.00000000000000000000e+000	4.55461999938939698040e+002	1	1
1.91001968750000000000e+005	0.00000000000000000000e+000	1.91000000000000000000e+005	3.77743184800000001214e-004	0.00000000000000000000e+000	1.10378395080000004214e+002	0.00000000000000000000e+000	-3.44503396032384097067e-004	0.00000000000000000000e+000	-1.54942969459737945898e-004	0.00000000000000000000e+000	4.55580999939003959298e+002	1	1
1.91052187500000000000e+005	0.00000000000000000000e+000	1.91050000000000000000e+005	3.77855409169999985602e-004	0.00000000000000000000e+000	1.10384109499999993886e+002	0.00000000000000000000e+000	-3.43714451240142158158e-004	0.00000000000000000000e+000	-1.56955682432067606313e-004	0.00000000000000000000e+000	4.55702999938977882266e+002	1	1
1.91101953119999991031e+005	0.00000000000000000000e+000	1.91100000000000000000e+005	3.78035532780000003462e-004	0.00000000000000000000e+000	1.10380165099999999256e+002	0.00000000000000000000e+000	-3.44495014295946968327e-004	0.00000000000000000000e+000	-1.55672891569128864350e-004	0.00000000000000000000e+000	4.55823999939020723104e+002	1	1
1.91153046880000008969e+005	0.00000000000000000000e+000	1.91150000000000000000e+005	3.78069613360000025999e-004	0.00000000000000000000e+000	1.10382415769999994382e+002	0.00000000000000000000e+000	-3.44174798940094029201e-004	0.00000000000000000000e+000	-1.56461945279757211813e-004	0.00000000000000000000e+000	4.55946999938925728202e+002	1	1
1.91202468750000000000e+005	0.00000000000000000000e+000	1.91200000000000000000e+005	3.78216849640000023821e-004	0.00000000000000000000e+000	1.10388954159999997273e+002	0.00000000000000000000e+000	-3.43278075149082895125e-004	0.00000000000000000000e+000	-1.58770741868730346511e-004	0.00000000000000000000e+000	4.56065999938989989460e+002	1	1
1.91252343750000000000e+005	0.00000000000000000000e+000	1.91250000000000000000e+005	3.78375931179999991892e-004	0.00000000000000000000e+000	1.10377311710000000744e+002	0.00000000000000000000e+000	-3.45248402631665569050e-004	0.00000000000000000000e+000	-1.54828568993630534588e-004	0.00000000000000000000e+000	4.56187999938963912427e+002	1	1
1.91302593750000000000e+005	0.00000000000000000000e+000	1.91300000000000000000e+005	3.78449825799999990845e-004	0.00000000000000000000e+000	1.10380607600000004709e+002	0.00000000000000000000e+000	-3.44803555409100572719e-004	0.00000000000000000000e+000	-1.55996085929402904507e-004	0.00000000000000000000e+000	4.56309999938937835395e+002	1	1
1.91352203119999991031e+005	0.00000000000000000000e+000	1.91350000000000000000e+005	3.78519354849999982437e-004	0.00000000000000000000e+000	1.10383567810000002396e+002	0.00000000000000000000e+000	-3.44403526600327921248e-004	0.00000000000000000000e+000	-1.57044938986639754080e-004	0.00000000000000000000e+000	4.56427999938954599202e+002	1	1
1.91402468750000000000e+005	0.00000000000000000000e+000	1.91400000000000000000e+005	3.78665048630000018043e-004	0.00000000000000000000e+000	1.10385360719999994217e+002	0.00000000000000000000e+000	-3.44253859619375829435e-004	0.00000000000000000000e+000	-1.57722855639642097880e-004	0.00000000000000000000e+000	4.56547999938949942589e+002	1	1
1.91452890619999991031e+005	0.00000000000000000000e+000	1.91450000000000000000e+005	3.78735363480000003077e-004	0.00000000000000000000e+000	1.10389137270000006197e+002	0.00000000000000000000e+000	-3.43719571781792466048e-004	0.00000000000000000000e+000	-1.59051348703709332288e-004	0.00000000000000000000e+000	4.56669999938923865557e+002	1	1
1.91502734380000008969e+005	0.00000000000000000000e+000	1.91500000000000000000e+005	3.78873926819999981303e-004	0.00000000000000000000e+000	1.10375785829999998100e+002	0.00000000000000000000e+000	-3.45938956022658343666e-004	0.00000000000000000000e+000	-1.54504663780611961122e-004	0.00000000000000000000e+000	4.56791999939014203846e+002	1	1
1.91552234380000008969e+005	0.00000000000000000000e+000	1.91550000000000000000e+005	3.78908793209999973390e-004	0.00000000000000000000e+000	1.10379638670000005618e+002	0.00000000000000000000e+000	-3.45372888612428688773e-004	0.00000000000000000000e+000	-1.55850702222881941665e-004	0.00000000000000000000e+000	4.56911999939009547234e+002	1	1
1.91602703119999991031e+005	0.00000000000000000000e+000	1.91600000000000000000e+005	3.78976576030000010184e-004	0.00000000000000000000e+000	1.10384262079999999173e+002	0.00000000000000000000e+000	-3.44710292195923569212e-004	0.00000000000000000000e+000	-1.57473996690321436280e-004	0.00000000000000000000e+000	4.57041999939014203846e+002	1	1
1.91653359380000008969e+005	0.00000000000000000000e+000	1.91650000000000000000e+005	3.79083270669999979063e-004	0.00000000000000000000e+000	1.10381675720000004048e+002	0.00000000000000000000e+000	-3.45213585129798702054e-004	0.00000000000000000000e+000	-1.56626009154596339268e-004	0.00000000000000000000e+000	4.57161999939009547234e+002	1	1
1.91701625000000000000e+005	0.00000000000000000000e+000	1.91700000000000000000e+005	3.79146571500000011817e-004	0.00000000000000000000e+000	1.10375709529999994629e+002	0.00000000000000000000e+000	-3.46199696270482943673e-004	0.00000000000000000000e+000	-1.54589433605372832429e-004	0.00000000000000000000e+000	4.57280999938957393169e+002	1	1
1.91752406250000000000e+005	0.00000000000000000000e+000	1.91750000000000000000e+005	3.79303033699999981535e-004	0.00000000000000000000e+000	1.10389022830000001818e+002	0.00000000000000000000e+000	-3.44252985195010014711e-004	0.00000000000000000000e+000	-1.59250348691447238779e-004	0.00000000000000000000e+000	4.57402999938931316137e+002	1	1
1.91802421880000008969e+005	0.00000000000000000000e+000	1.91800000000000000000e+005	3.79402335970000013747e-004	0.00000000000000000000e+000	1.10374702450000000908e+002	0.00000000000000000000e+000	-3.46588848700472146585e-004	0.00000000000000000000e+000	-1.54344752084332282683e-004	0.00000000000000000000e+000	4.57521999938995577395e+002	1	1
1.91851625000000000000e+005	0.00000000000000000000e+000	1.91850000000000000000e+005	3.79433680789999987042e-004	0.00000000000000000000e+000	1.10379608149999995703e+002	0.00000000000000000000e+000	-3.45856083202579879868e-004	0.00000000000000000000e+000	-1.56056040670067477233e-004	0.00000000000000000000e+000	4.57641999938990920782e+002	1	1
1.91901625000000000000e+005	0.00000000000000000000e+000	1.91900000000000000000e+005	3.79553530370000009875e-004	0.00000000000000000000e+000	1.10381866459999997687e+002	0.00000000000000000000e+000	-3.45611910675532550945e-004	0.00000000000000000000e+000	-1.56886231440296305181e-004	0.00000000000000000000e+000	4.57761999938986264169e+002	1	1
1.91952671880000008969e+005	0.00000000000000000000e+000	1.91950000000000000000e+005	3.79713776060000009985e-004	0.00000000000000000000e+000	1.10380187989999996034e+002	0.00000000000000000000e+000	-3.46020779215971149931e-004	0.00000000000000000000e+000	-1.56371903104477144412e-004	0.00000000000000000000e+000	4.57879999939003027976e+002	1	1
1.92001640619999991031e+005	0.00000000000000000000e+000	1.92000000000000000000e+005	3.79775679900000017342e-004	0.00000000000000000000e+000	1.10369476320000003966e+002	0.00000000000000000000e+000	-3.47732581188132515871e-004	0.00000000000000000000e+000	-1.52681429858860418132e-004	0.00000000000000000000e+000	4.58000999938929453492e+002	1	1
1.92052000000000000000e+005	0.00000000000000000000e+000	1.92050000000000000000e+005	3.79874632930000011733e-004	0.00000000000000000000e+000	1.10384048460000002478e+002	0.00000000000000000000e+000	-3.45560860061560237884e-004	0.00000000000000000000e+000	-1.57773346092478564378e-004	0.00000000000000000000e+000	4.58120999938924796879e+002	1	1
1.92101921880000008969e+005	0.00000000000000000000e+000	1.92100000000000000000e+005	3.79993842219999977943e-004	0.00000000000000000000e+000	1.10385902400000006196e+002	0.00000000000000000000e+000	-3.45376113282269356104e-004	0.00000000000000000000e+000	-1.58463435842945383559e-004	0.00000000000000000000e+000	4.58239999938989058137e+002	1	1
1.92152546880000008969e+005	0.00000000000000000000e+000	1.92150000000000000000e+005	3.80085461070000000475e-004	0.00000000000000000000e+000	1.10384712219999997274e+002	0.00000000000000000000e+000	-3.45647786348800560748e-004	0.00000000000000000000e+000	-1.58090371335411881580e-004	0.00000000000000000000e+000	4.58360999938915483654e+002	1	1
1.92202593750000000000e+005	0.00000000000000000000e+000	1.92200000000000000000e+005	3.80229379520000002404e-004	0.00000000000000000000e+000	1.10388610839999998348e+002	0.00000000000000000000e+000	-3.45159471177830089877e-004	0.00000000000000000000e+000	-1.59497086200359439699e-004	0.00000000000000000000e+000	4.58479999938979744911e+002	1	1
1.92252953119999991031e+005	0.00000000000000000000e+000	1.92250000000000000000e+005	3.80274868799999985359e-004	0.00000000000000000000e+000	1.10374488830000004214e+002	0.00000000000000000000e+000	-3.47418957538541458424e-004	0.00000000000000000000e+000	-1.54625495257704236376e-004	0.00000000000000000000e+000	4.58605999938910827041e+002	1	1
1.92303062500000000000e+005	0.00000000000000000000e+000	1.92300000000000000000e+005	3.80412035160000022715e-004	0.00000000000000000000e+000	1.10385978699999995456e+002	0.00000000000000000000e+000	-3.45744103453605588095e-004	0.00000000000000000000e+000	-1.58664209642992782342e-004	0.00000000000000000000e+000	4.58724999938975088298e+002	1	1
1.92353421880000008969e+005	0.00000000000000000000e+000	1.92350000000000000000e+005	3.80534213040000001207e-004	0.00000000000000000000e+000	1.10382492069999997852e+002	0.00000000000000000000e+000	-3.46406424686215342907e-004	0.00000000000000000000e+000	-1.57508337017713212838e-004	0.00000000000000000000e+000	4.58843999938922934234e+002	1	1
1.92401500000000000000e+005	0.00000000000000000000e+000	1.92400000000000000000e+005	3.80667246650000018135e-004	0.00000000000000000000e+000	1.10382148740000005205e+002	0.00000000000000000000e+000	-3.46581603142629476183e-004	0.00000000000000000000e+000	-1.57444418875922194194e-004	0.00000000000000000000e+000	4.58964999938965775073e+002	1	1
1.92451968750000000000e+005	0.00000000000000000000e+000	1.92450000000000000000e+005	3.80754645450000000443e-004	0.00000000000000000000e+000	1.10368064880000005701e+002	0.00000000000000000000e+000	-3.48844656591466969944e-004	0.00000000000000000000e+000	-1.52582782774914261148e-004	0.00000000000000000000e+000	4.59084999938961118460e+002	1	1
1.92502500000000000000e+005	0.00000000000000000000e+000	1.92500000000000000000e+005	3.80877405410000010114e-004	0.00000000000000000000e+000	1.10363021849999995538e+002	0.00000000000000000000e+000	-3.49722415402450403747e-004	0.00000000000000000000e+000	-1.50870242648871695848e-004	0.00000000000000000000e+000	4.59207999938982538879e+002	1	1
